x,y,class
5.0249110473430605,2.4281769526837103,1
2.228901812047919,2.3328018249569507,1
4.6311291127819025,2.376716072259401,1
4.469195060567292,0.9112960157393661,1
4.552235590178564,3.1871104196660864,1
6.884580440586239,2.809116893893514,1
4.862775777670198,1.744040993465711,1
4.166792097688598,0.16276729178406724,1
3.194490035872673,1.1759774111074663,1
3.0760227090387504,0.8045291941748511,1
2.059767511229192,0.7665291319079437,1
3.251206512193237,0.6919906897428585,1
2.5568973153251258,1.5496697268686623,1
4.703159583989044,1.8600030970347654,1
3.431331476583049,1.599243978651121,1
3.138274393623397,0.8861982842091489,1
1.4454961999998908,0.24776244752529353,1
2.7042299926624365,1.5902441265159364,1
4.895420308931387,2.6382503547905856,1
3.896970966043638,1.9944923522833473,1
6.202438297999733,3.4197183546643672,1
2.6804289762783933,0.4553430284042921,1
3.5961931663468363,2.9044930010748016,1
4.314820981592279,0.7920512674625273,1
6.121075908649641,2.569062858011988,1
4.352779586254288,2.2521263540888046,1
3.01173297383447,1.9185064377049588,1
4.782182753524898,2.0308995936401164,1
4.02595686047469,2.213446948319262,1
2.4564072326889943,1.7519414184075308,1
3.7234251110461916,0.908029649369158,1
2.1513475133529907,2.6633130869053554,1
3.4000867387990956,2.2419755132867842,1
4.122994808162393,1.811377869380923,1
3.1943077436802856,3.236840825541635,1
4.523988355140887,0.6922384261426966,1
4.256388582317245,3.037827655291693,1
2.097113584965367,-0.4066549326623563,1
4.000781340344133,2.5324209068419163,1
4.174422538738911,2.117391228600355,1
5.037595348822284,2.4223416629693864,1
4.3399734420846325,0.7048728530303408,1
5.421443127168105,2.401302290786347,1
3.4966882305934543,1.3714446431782825,1
5.077442954379145,2.141976898100013,1
4.190572576333281,2.060674155972858,1
1.9987436304936543,1.1537648644982408,1
4.251143743566906,2.9727582392355734,1
4.375180330549577,1.2867179728607967,1
4.134121817646696,2.210717272030951,1
4.908687570902222,2.1852820781739144,1
2.1883397690797937,0.8933343731446368,1
4.072722246844453,1.297413058600895,1
4.688865748694961,2.0849223092264775,1
3.264349011333622,2.3550733869152047,1
5.510097890071661,1.1235879390209158,1
4.197047126435329,1.7669823878819164,1
5.97660720684759,3.9937523720666865,1
4.401378421453385,2.929895152552624,1
3.939370796001942,1.5675169927578576,1
1.6578026679524878,0.6411558190735518,1
5.171093839304303,3.085850893076504,1
3.2172219830763313,-0.06594588161026671,1
5.026018338632752,3.342848865710626,1
3.86159265050991,3.5020570976194207,1
3.488807507851117,1.962291754974877,1
2.365603151122664,0.6263315847289903,1
3.428775195300894,0.9085505244728547,1
5.8059719535946055,3.6980918147952515,1
4.153330886544217,3.1423950653178547,1
4.848755046337272,0.11042471065452353,1
4.201608138400821,1.6963874609723029,1
4.935682921385691,3.432014295497239,1
4.302541045348363,1.6816889801324912,1
1.8017010501303856,1.5058979046275733,1
2.646706468026581,0.9133208947519096,1
2.230857184679156,0.8458010099325228,1
5.698308019461683,1.489251058645828,1
2.8342682103042374,0.18818799457357205,1
4.534342620213886,1.049726503012506,1
3.941687005012751,2.096221853966592,1
3.5429452021107486,2.4076705318203455,1
3.8157630797936393,2.2798985478476177,1
3.206249220053894,1.8605021901459664,1
4.019068471975798,2.177749743271357,1
6.52931581149398,3.655945744175998,1
3.648405903108643,-0.5861717552393033,1
4.582816019397902,3.1353384020912385,1
3.7398939981131587,2.1033974579592116,1
3.6108020022572793,0.7315130315344913,1
5.6736872714546465,2.312953199130202,1
4.092228108227851,0.07257129121362604,1
5.143225896256542,2.04557449087372,1
3.161079720960313,0.1959501529149441,1
6.179202240215074,1.653432509245012,1
5.813598143606251,3.037992025675471,1
3.873989720699371,1.9683400288563315,1
4.371029960480676,2.858130838093115,1
3.886804672626273,1.295710740408842,1
3.204335147371106,4.16949608494334,1
3.935810980491356,1.9892526060536164,1
4.5860691953865365,1.6208022037554721,1
4.174441437195463,2.271882704335836,1
4.020264575502922,3.4636550018936623,1
6.768214316938902,3.5300244186074234,1
2.8999426216900495,1.656421569826489,1
2.5077535933290447,1.8008743074580704,1
4.3230607730224975,1.5460204373865813,1
5.093254295159372,1.777338845812498,1
3.5363683830866495,0.1595003319991053,1
5.3002571170123405,4.164082693737298,1
3.5334732549321917,0.5322659043564515,1
2.575854529237552,0.8665048721015891,1
4.619860922817485,1.307367581733032,1
4.333137674857988,2.4908357469365185,1
1.8582019545083037,0.750032128775322,1
3.716562556297575,2.7701242143580638,1
8.509109460854653,2.620470020310785,1
3.9877950776575672,1.1661324143690974,1
2.326056777144937,1.6683087341228382,1
1.8031074106320677,2.637881400491851,1
5.522453286871909,2.3671385319863196,1
5.05860301872669,2.3365309681288506,1
4.604905685177758,0.5208857678669205,1
3.799701654010915,2.501602919510174,1
5.055369199881661,3.1940889323647554,1
3.763052913021058,3.207547175751862,1
5.107250461127472,1.6411117400318842,1
2.396785154302803,1.4784806199206386,1
5.223477903054341,2.3574048853998866,1
2.9354722557198096,1.0765614844056577,1
3.490673365103187,1.1297547401026051,1
5.061274352082809,2.9367128768499904,1
4.970218800985677,2.5745150987222147,1
4.452707059215034,3.761742551193404,1
2.063914082773183,1.633636416397586,1
6.46528214090797,5.45836443652197,1
3.1889573125054214,-0.34594630726470044,1
4.837552330048269,3.622329153135274,1
2.2410144618978824,2.1619933900672,1
4.2578355092935976,2.5230126374064086,1
4.921592086149306,3.951757923898616,1
6.719931284000982,2.44415695717257,1
4.323937145087461,0.6612334639484134,1
4.570111701775148,2.4627038926249925,1
7.040820803364794,2.5268502456225717,1
4.0135566859912135,0.48900273796629734,1
5.6821792663674575,4.301506414772084,1
2.7476955887352617,0.7606079461369006,1
4.258899994621027,1.7899319588545848,1
