x,y,class
0.15545442500071507,-0.000474899694873852,1
0.0024201153122187583,-0.004910099201311046,1
0.0716752531207744,-0.3934264743642635,1
0.1809579703932539,0.27330743793938544,1
0.28061788690654055,-0.3155588293558442,1
0.5480145035967139,0.06803873421376044,1
0.13943263846722048,0.01963265903425746,1
0.4740966586130414,0.163662204531205,1
0.2813764586671678,0.003147604940346993,1
0.20835340372542357,0.3144029063643301,1
0.31452636390263367,0.07482883257070921,1
0.5269250124259064,0.2221613194280732,1
0.5275899415603376,0.05330650683474686,1
0.39143099461930303,0.1934694201726201,1
0.6642022381622159,0.7832102527795214,1
0.26959757449101684,0.48411874658492443,1
0.4205541721919676,0.4313905346123005,1
0.44616296357998414,0.2849899705496152,1
0.8860911559681557,0.45424142574202153,1
0.8598440684523674,0.3374164900926102,1
0.6592811458173191,0.4628334139547957,1
0.8089620676696327,0.47477850976027675,1
0.5186464888376553,0.7072161970363153,1
0.4927732565142009,0.7693763866437806,1
0.8231450711783235,0.6622177248278648,1
0.5000871756052879,0.634392591850121,1
0.4685631335289397,0.7809802530757646,1
0.6204709979557449,0.9106774491144916,1
0.783024525283158,1.012079943970025,1
0.7639960819398044,0.9943955388301027,1
0.19456897767084963,1.013977694419654,1
0.5368539620831184,0.9907660506447782,1
0.3751791895556518,1.1244985105530498,1
0.539706279411828,1.175348611884834,1
0.6899609889163824,0.8983101453718276,1
0.3266783750645292,1.4971822543423172,1
0.2777534987773541,1.7629355613819344,1
0.21107556308715558,1.3943850437726264,1
-0.13340554354175752,1.1366230964059312,1
0.4398011103166946,1.563991969806724,1
0.26744746057780855,1.4747828645839691,1
0.10649853204553497,1.4264305053519928,1
-0.30292348281350706,1.8698905260017058,1
-0.14886868566142034,1.5648339171063852,1
0.06858554097195765,1.7535409650573357,1
-0.3309414792693618,2.1010881062365314,1
-0.3999990105654013,1.7197796947601713,1
-0.7859141838879805,1.7270160848800726,1
-0.49582148453514974,1.8539871878454395,1
-0.29777594709596433,1.72955405098135,1
-0.7620166590256946,1.8797290682381262,1
-0.319612359281425,2.3785222291727606,1
-0.6828739814959088,2.0407662746330626,1
-0.7479617723663776,1.938908015875352,1
-0.9666907611563985,1.5645480177941897,1
-0.9754283597490884,1.8659131997287228,1
-1.0582625872214064,1.8805465939101196,1
-1.2281677638347612,1.6278818934409354,1
-1.0581661867349035,1.7979897711749926,1
-1.4039166585352512,1.9337183070973858,1
-1.3097017292766644,1.625016890399436,1
-1.2991739602606471,1.5249538209166538,1
-1.4722051940972727,1.5478623678648582,1
-1.977638543885055,1.6803617294405342,1
-1.6017094420485494,1.445578349335219,1
-1.6778974287611372,1.166584390575898,1
-2.3087687769733143,1.1969850758778902,1
-2.1553401982310487,1.663831510453177,1
-2.3127947548423324,1.1577590677927543,1
-2.1205830989469683,1.5218394974323548,1
-2.274568920665181,1.0765404468250315,1
-2.3772153376853655,1.027921110936938,1
-2.6710256274280555,1.1065157822500875,1
-2.5887196512441344,0.9919807289951904,1
-2.5349158876736535,1.154374400173309,1
-2.41011957632825,0.6939917985105961,1
-2.3733685838586926,0.7222139027409711,1
-3.021910518072641,0.7061867364934464,1
-3.0511806891351028,0.7930314415343076,1
-3.1407734105588325,0.7015406625301996,1
-3.135476750613511,0.833917447595255,1
-2.9837542222478515,0.3545897654565344,1
-3.2340266907693054,0.1502281540928338,1
-3.7681629865638864,0.39374647802583745,1
-3.4081607017387485,0.02459407012768064,1
-3.360355779813418,-0.37292901903572073,1
-3.1920228330667,-0.5468824436292602,1
-3.473818867280478,-0.14992622336024986,1
-3.4566915320523695,-0.5691916306450953,1
-3.2355520925804564,-0.7862383087683268,1
-3.576888330737736,-0.9618659286321523,1
-3.115226119077712,-0.933676746682511,1
-3.3615455724524455,-0.9251128018141042,1
-3.4279798696403034,-1.2427068196733355,1
-3.1023572449659254,-1.4303883569695035,1
-2.937646371258367,-1.3752432017480372,1
-3.1169223289622847,-1.7863381830666545,1
-2.7413819538639927,-1.7563423684801274,1
-3.363435186196475,-1.9431337496176073,1
-3.095525517969768,-2.284230557289729,1
-2.8546740345744093,-2.8446907326977904,1
-3.1708124318110738,-2.09567138468628,1
-3.0373773565161746,-2.6977864314547615,1
-3.3033571517628992,-2.8496966237408135,1
-2.6392623429144937,-2.7836622860010194,1
-2.700346908883183,-2.8621708390731966,1
-2.6958204582159397,-3.3046269273603643,1
-2.3369801917674824,-3.042058802553869,1
-2.1124227583836146,-3.377845776658609,1
-2.4171356240524884,-3.3217362549693177,1
-2.263008630069552,-3.4099504298084526,1
-2.2176585126581627,-3.5421084405549315,1
-1.9461008020617998,-3.6898790675135063,1
-1.8345477421984167,-3.7594662365495624,1
-1.787665339030619,-4.091345653314082,1
-1.543351882777079,-3.769129558477066,1
-1.3638227182271032,-4.276387641996326,1
-1.3431894051362008,-3.8899477222814265,1
-1.0556488627137623,-4.365179778471659,1
-0.7657338888427198,-4.151048677355214,1
-0.6392113574673344,-4.5826217773962705,1
-0.7520193879943817,-4.235743865273237,1
-0.5720772670540117,-4.599125879845747,1
-0.5422897594031171,-4.783248889360042,1
-0.6017966250604904,-4.437900787166724,1
0.11279451280705376,-4.445846052440624,1
0.32112402878981383,-4.657668854148259,1
0.5157861221303351,-5.206315686269971,1
0.7423412369351573,-5.439012229157767,1
0.8537989510081726,-4.8384883481534855,1
0.999852952282595,-4.805894347130612,1
1.1434516282549334,-4.57090765187802,1
1.3004400571307877,-4.4804555474918395,1
1.4230276558141266,-4.542400494394751,1
1.8091211063420585,-4.819755072875812,1
1.8532012220351433,-5.0256347361429485,1
2.448184463928429,-4.766109505829583,1
2.4423166554472817,-4.707338149158681,1
2.585979768414921,-4.854067350978365,1
2.221376124018135,-4.318761592600384,1
2.8059575291788583,-4.588650336959502,1
3.037933466389014,-4.402551976728344,1
3.234057905582202,-4.181302777830727,1
3.4120432488178674,-4.05713468390943,1
3.828094368060513,-3.802687506025891,1
3.8695182136191186,-3.950065375486106,1
4.139365618887391,-3.7207636410684364,1
4.378970681238213,-3.4229248816349074,1
3.9638872822049116,-3.402720697319482,1
4.422330684904686,-3.4120848050374115,1
4.5513079970884425,-3.146904755234025,1
5.015279384783627,-3.340693293773289,1
4.8012140346546754,-2.6997706605294285,1
5.477236006372779,-2.9116177316113006,1
5.129667825733132,-2.5800484450675727,1
5.1358327579316665,-2.752093551988594,1
5.75570135712907,-2.0233843000436478,1
5.39837869143411,-1.6478000014618277,1
5.624889929212156,-2.3252920853979617,1
5.788147066834481,-1.7952085111946263,1
5.934216870576728,-1.8034609307189016,1
5.789016164362675,-1.3517242868890633,1
5.788384209524659,-0.9250881571577894,1
5.961447199456297,-0.9609694536932782,1
6.067010425761069,-0.480449111682026,1
6.265016369041743,-0.700811195647449,1
6.150705993539256,-0.16133506838256087,1
6.258264650322846,0.39737177474443386,1
6.291575396740203,0.5240682548594912,1
6.654769567114274,0.8310916306088207,1
6.3572464863100935,0.7452306103376729,1
6.165351114468526,0.9204299982717931,1
6.463445721512032,1.118055065275578,1
6.26725689661444,1.5491756723312768,1
6.4079199529803965,2.2981370582941727,1
6.144110635185691,1.8568852929344986,1
6.177679753653888,2.4496800768841704,1
6.220051027319856,2.829847410914826,1
6.110838211434863,3.1030061965703783,1
6.0336549719229735,2.8298601903416856,1
5.799152036848178,3.391527668557033,1
5.76739336450065,3.58882706508177,1
5.8329608630261625,3.5152891634475596,1
5.169773168535051,4.317948775225059,1
